,ProviderId1,WindSpeed1,WindDirection1,Temperature1,Pressure1,Humidity1,PowerWOAvailability1,PowerMWh
2020-08-23 15:00:00,1,8.5,20.0,28.3,99342,58.84,48.073,38.977
2020-08-23 16:00:00,1,8.8,22.0,27.6,99320,59.61,49.163,45.196
2020-08-23 17:00:00,1,9.3,25.0,27.0,99396,60.38,49.984,48.514
2020-08-23 18:00:00,1,9.3,27.0,26.4,99464,61.14,49.945,49.701
2020-08-23 19:00:00,1,8.7,29.0,25.6,99558,66.75,48.144,49.506
2020-08-23 20:00:00,1,8.4,32.0,24.8,99648,72.36,43.709,43.754
2020-08-23 21:00:00,1,8.1,35.0,24.0,99656,77.96,36.847,29.157
2020-08-23 22:00:00,1,7.2,37.0,23.4,99646,79.98,27.964,12.016
2020-08-23 23:00:00,1,6.1,41.0,22.8,99637,82.0,21.233,7.327
2020-08-24 00:00:00,1,5.0,47.0,21.9,99639,83.01,15.219,3.681076784484129
2020-08-24 01:00:00,1,4.6,42.0,21.6,99624,82.66,12.493,4.243978730059431
2020-08-24 02:00:00,1,4.3,43.0,21.2,99608,82.31,10.11,8.485
2020-08-24 03:00:00,1,4.4,46.0,20.8,99592,81.96,9.29,12.249
2020-08-24 04:00:00,1,4.6,50.0,20.8,99586,82.37,9.809,18.249
2020-08-24 05:00:00,1,4.3,54.0,20.8,99510,82.77,9.393,15.639
2020-08-24 06:00:00,1,3.9,64.0,20.9,99432,83.18,7.954,9.254
2020-08-24 07:00:00,1,3.5,48.0,21.4,99364,80.51,5.891,4.230864647938708
2020-08-24 08:00:00,1,3.3,22.0,22.0,99293,77.84,5.357,4.615484027862218
2020-08-24 09:00:00,1,3.2,34.0,22.6,99300,75.17,5.417,7.712
2020-08-24 10:00:00,1,3.5,34.0,23.7,99299,71.55,8.2,7.00378021978022
2020-08-24 11:00:00,1,4.6,29.0,24.8,99297,67.93,14.13,20.04693333333333
2020-08-24 12:00:00,1,5.6,23.0,25.9,99295,64.31,21.304,28.192
2020-08-24 13:00:00,1,6.1,18.0,26.8,99259,63.73,27.858,31.6832
2020-08-24 14:00:00,1,6.7,14.0,27.8,99223,63.16,35.696,30.05222028813748
2020-08-24 15:00:00,1,7.2,12.0,28.7,99187,62.58,40.916,28.746666666666663
2020-08-24 16:00:00,1,7.6,14.0,28.1,99171,63.62,43.597,30.958254467091677
2020-08-24 17:00:00,1,8.0,15.0,27.5,99252,64.66,47.072,35.135
2020-08-24 18:00:00,1,8.6,17.0,27.0,99327,65.71,49.912,45.822
2020-08-24 19:00:00,1,8.2,18.0,26.0,99438,68.64,48.349,49.792
2020-08-24 20:00:00,1,8.1,22.0,25.0,99547,71.57,44.986,45.021
2020-08-24 21:00:00,1,7.9,25.0,24.0,99574,74.5,41.872,27.701
2020-08-24 22:00:00,1,7.1,27.0,23.4,99585,75.99,34.071,21.152
2020-08-24 23:00:00,1,6.4,29.0,22.8,99597,77.49,27.997,26.649
2020-08-25 00:00:00,1,6.0,31.0,22.4,99580,77.35,22.957,32.348
2020-08-25 01:00:00,1,5.8,35.0,22.1,99573,77.37,20.157,43.538
2020-08-25 02:00:00,1,5.6,40.0,21.8,99566,77.39,17.356,43.531
2020-08-25 03:00:00,1,4.4,54.0,21.5,99559,77.41,11.38,38.858
2020-08-25 04:00:00,1,3.7,62.0,21.5,99566,77.41,8.149,33.695
2020-08-25 05:00:00,1,3.4,57.0,21.5,99503,77.41,5.925,35.113
2020-08-25 06:00:00,1,3.3,12.0,21.5,99438,77.42,4.952,25.737
2020-08-25 07:00:00,1,3.2,33.0,22.0,99381,74.56,3.946,12.53
2020-08-25 08:00:00,1,3.1,50.0,22.5,99320,71.71,4.191,8.628
2020-08-25 09:00:00,1,3.1,61.0,23.0,99337,68.85,4.961,4.965638828159161
2020-08-25 10:00:00,1,3.4,32.0,24.0,99334,65.95,7.363,11.354
2020-08-25 11:00:00,1,4.2,27.0,25.0,99331,63.05,11.918,14.506
2020-08-25 12:00:00,1,5.3,20.0,26.0,99328,60.15,20.429,19.581
2020-08-25 13:00:00,1,5.5,13.0,26.8,99299,59.34,23.921,32.856
2020-08-25 14:00:00,1,5.8,6.0,27.6,99270,58.53,27.137,29.117
2020-08-25 15:00:00,1,6.0,2.0,28.4,99241,57.73,30.316,23.164
2020-08-25 16:00:00,1,6.4,7.0,27.8,99240,59.85,31.166,15.797
2020-08-25 17:00:00,1,6.8,13.0,27.2,99332,61.96,31.168,15.723999999999998
2020-08-25 18:00:00,1,7.2,17.0,26.7,99418,64.08,34.394,19.715
2020-08-25 19:00:00,1,6.9,19.0,25.7,99547,68.68,30.823,23.735
2020-08-25 20:00:00,1,6.6,21.0,24.7,99674,73.28,25.397,27.439000000000004
2020-08-25 21:00:00,1,6.3,23.0,23.7,99720,77.88,22.385,20.66
2020-08-25 22:00:00,1,5.8,25.0,23.0,99737,79.07,18.631,20.772
2020-08-25 23:00:00,1,5.4,29.0,22.4,99754,80.27,14.861,13.714
2020-08-26 00:00:00,1,4.4,26.0,21.8,99717,81.42,9.369,0.347
2020-08-26 01:00:00,1,4.3,26.0,21.5,99733,81.35,8.06,1.222
2020-08-26 02:00:00,1,5.2,27.0,21.1,99748,81.29,9.814,17.474
2020-08-26 03:00:00,1,4.9,28.0,20.7,99763,81.22,7.655,33.681
2020-08-26 04:00:00,1,4.7,29.0,20.8,99795,82.58,7.826,37.732
2020-08-26 05:00:00,1,4.4,31.0,20.8,99757,83.93,7.564,24.182
2020-08-26 06:00:00,1,3.7,33.0,20.8,99717,85.28,6.43,15.928
2020-08-26 07:00:00,1,3.9,34.0,21.3,99669,82.91,7.911,14.004
2020-08-26 08:00:00,1,3.8,40.0,21.9,99618,80.55,8.069,8.253
2020-08-26 09:00:00,1,3.6,48.0,22.5,99645,78.18,9.688,7.519999999999999
2020-08-26 10:00:00,1,4.2,34.0,23.5,99645,72.01,12.868,15.185
2020-08-26 11:00:00,1,4.7,27.0,24.5,99646,65.84,17.278,23.671
2020-08-26 12:00:00,1,5.4,22.0,25.5,99646,59.67,23.002,25.117999999999995
2020-08-26 13:00:00,1,5.9,18.0,26.2,99622,59.06,26.351,33.317
2020-08-26 14:00:00,1,6.1,15.0,26.9,99599,58.45,28.174,48.652
2020-08-26 15:00:00,1,6.6,10.0,27.6,99575,57.83,28.76,49.484
2020-08-26 16:00:00,1,6.6,11.0,27.0,99566,57.75,28.909,48.735
2020-08-26 17:00:00,1,6.7,16.0,26.4,99651,57.67,28.03,44.451
2020-08-26 18:00:00,1,7.0,16.0,25.8,99729,57.59,29.236,42.141
2020-08-26 19:00:00,1,7.3,19.0,25.1,99838,62.12,28.257,43.741
2020-08-26 20:00:00,1,7.4,25.0,24.4,99944,66.64,29.356,39.919
2020-08-26 21:00:00,1,7.7,31.0,23.7,99969,71.16,29.369,28.528
2020-08-26 22:00:00,1,6.8,34.0,23.1,99969,72.87,24.109,13.233
2020-08-26 23:00:00,1,5.6,39.0,22.6,99969,74.58,18.071,8.644
2020-08-27 00:00:00,1,4.6,44.0,21.8,99909,72.98,10.715,1.566
2020-08-27 01:00:00,1,3.6,50.0,21.4,99907,72.48,6.488,0.282
2020-08-27 02:00:00,1,3.0,59.0,21.1,99906,71.99,4.112,0.832
2020-08-27 03:00:00,1,2.4,14.0,20.7,99904,71.49,2.286,3.098
2020-08-27 04:00:00,1,2.8,28.0,20.8,99910,72.5,3.109,6.809
2020-08-27 05:00:00,1,2.7,33.0,20.8,99846,73.5,3.676,9.285
2020-08-27 06:00:00,1,2.7,33.0,20.8,99779,74.51,4.537,8.028
2020-08-27 07:00:00,1,2.9,39.0,21.4,99714,72.07,4.869,5.923
2020-08-27 08:00:00,1,3.4,39.0,21.9,99647,69.63,5.71,7.853000000000001
2020-08-27 09:00:00,1,3.8,40.0,22.5,99657,67.19,8.02,6.352
2020-08-27 10:00:00,1,4.7,32.0,23.5,99649,63.44,13.148,11.143729263437294
2020-08-27 11:00:00,1,5.2,26.0,24.5,99641,59.68,17.648,17.754666666666665
2020-08-27 12:00:00,1,5.6,20.0,25.5,99633,55.93,23.648,18.73493333333333
2020-08-27 13:00:00,1,6.0,13.0,26.2,99602,56.13,28.947,21.78666666666667
2020-08-27 14:00:00,1,6.1,10.0,26.8,99571,56.32,29.95,19.950849905566045
2020-08-27 15:00:00,1,6.4,3.0,27.5,99540,56.52,33.32,17.233623873541145
2020-08-27 16:00:00,1,6.4,3.0,27.0,99522,56.22,30.001,13.456
2020-08-27 17:00:00,1,6.4,5.0,26.5,99600,55.92,26.878,12.353280335459074
2020-08-27 18:00:00,1,6.6,8.0,26.0,99670,55.63,26.802,12.089
2020-08-27 19:00:00,1,6.8,15.0,25.3,99775,58.85,25.688,14.614000000000004
2020-08-27 20:00:00,1,6.9,25.0,24.7,99877,62.07,25.086,17.955
2020-08-27 21:00:00,1,7.1,36.0,24.0,99897,65.29,25.789,11.004
2020-08-27 22:00:00,1,6.2,40.0,23.4,99893,66.84,18.239,10.907
2020-08-27 23:00:00,1,5.0,47.0,22.8,99889,68.4,11.185,5.017
2020-08-28 00:00:00,1,4.1,50.0,22.0,99797,71.98,8.682,4.927421820708826
2020-08-28 01:00:00,1,3.7,55.0,21.6,99780,71.4,5.332,4.449
2020-08-28 02:00:00,1,3.3,56.0,21.2,99764,70.83,2.909,3.338
2020-08-28 03:00:00,1,2.8,54.0,20.8,99747,70.26,1.383,3.102
2020-08-28 04:00:00,1,2.6,44.0,21.0,99744,70.98,1.234,0.8460000000000001
2020-08-28 05:00:00,1,2.5,33.0,21.0,99671,71.71,0.899,2.62
2020-08-28 06:00:00,1,2.6,27.0,21.2,99597,72.43,1.116,1.7000000000000002
2020-08-28 07:00:00,1,2.7,29.0,21.9,99532,67.48,1.304,0.745
2020-08-28 08:00:00,1,2.6,40.0,22.7,99464,62.52,1.12,1.503
2020-08-28 09:00:00,1,2.4,39.0,23.6,99473,57.56,0.553,4.891
2020-08-28 10:00:00,1,2.7,17.0,24.8,99471,54.9,2.274,6.83
2020-08-28 11:00:00,1,3.7,20.0,25.9,99469,52.25,6.588,7.307999999999999
2020-08-28 12:00:00,1,4.7,18.0,27.1,99467,49.6,14.325,11.116
2020-08-28 13:00:00,1,5.6,22.0,28.2,99436,46.72,20.345,16.331
2020-08-28 14:00:00,1,6.6,17.0,29.3,99406,43.85,28.602,13.824
2020-08-28 15:00:00,1,7.7,23.0,30.3,99375,40.98,36.22,13.140000000000002
2020-08-28 16:00:00,1,8.4,26.0,29.6,99362,41.8,41.733,20.096
2020-08-28 17:00:00,1,8.4,28.0,28.9,99445,42.63,43.57,26.787
2020-08-28 18:00:00,1,8.9,30.0,28.3,99521,43.45,46.762,37.307
2020-08-28 19:00:00,1,8.7,33.0,27.1,99628,48.11,43.028,47.04
2020-08-28 20:00:00,1,8.3,37.0,26.1,99731,52.77,39.172,48.907
2020-08-28 21:00:00,1,7.3,42.0,25.0,99753,57.42,32.179,40.724
2020-08-28 22:00:00,1,6.6,48.0,24.4,99750,57.31,25.842,25.873
2020-08-28 23:00:00,1,6.0,47.0,23.7,99747,57.2,20.354,24.563
2020-08-29 00:00:00,1,5.4,47.0,23.0,99740,58.86,14.554,16.452
2020-08-29 01:00:00,1,5.0,49.0,22.6,99731,58.24,11.178,12.423
2020-08-29 02:00:00,1,4.4,47.0,22.2,99722,57.62,7.895,7.660255697609783
2020-08-29 03:00:00,1,4.0,43.0,21.8,99713,57.01,5.805,3.783830596187358
2020-08-29 04:00:00,1,3.7,38.0,21.9,99718,55.31,5.146,0.8055382147278847
2020-08-29 05:00:00,1,3.7,22.0,21.9,99655,53.61,4.858,0.1460811561978877
2020-08-29 06:00:00,1,3.8,24.0,22.0,99589,51.91,4.776,0.001
2020-08-29 07:00:00,1,3.9,26.0,22.8,99523,49.49,4.343,0.0
2020-08-29 08:00:00,1,3.9,30.0,23.6,99454,47.06,2.791,0.0
2020-08-29 09:00:00,1,3.8,35.0,24.4,99462,44.63,2.324,0.184
2020-08-29 10:00:00,1,3.6,24.0,25.6,99467,45.37,2.365,1.594
2020-08-29 11:00:00,1,3.9,30.0,26.8,99472,46.11,3.921,2.412
2020-08-29 12:00:00,1,4.0,25.0,28.0,99477,46.85,5.268,4.939
2020-08-29 13:00:00,1,4.4,14.0,29.1,99451,46.37,9.924,7.978000000000001
2020-08-29 14:00:00,1,4.9,8.0,30.1,99424,45.9,15.825,10.267
2020-08-29 15:00:00,1,5.4,358.0,31.1,99398,45.42,20.668,22.638
2020-08-29 16:00:00,1,5.8,1.0,30.4,99389,47.8,25.083,27.976
2020-08-29 17:00:00,1,6.2,9.0,29.7,99474,50.19,29.976,28.302
2020-08-29 18:00:00,1,7.2,19.0,29.0,99552,52.57,35.215,31.788
2020-08-29 19:00:00,1,7.0,20.0,27.6,99658,57.49,33.754,39.851
2020-08-29 20:00:00,1,6.2,20.0,26.2,99760,62.41,27.922,37.651
2020-08-29 21:00:00,1,5.3,17.0,24.8,99780,67.33,23.301,26.858
2020-08-29 22:00:00,1,4.6,14.0,24.1,99793,69.52,17.28,19.875
2020-08-29 23:00:00,1,4.2,12.0,23.4,99806,71.72,12.594,16.823
2020-08-30 00:00:00,1,3.9,9.0,22.8,99766,70.99,7.037,13.665
2020-08-30 01:00:00,1,3.8,8.0,22.4,99775,72.64,5.314,10.758
2020-08-30 02:00:00,1,3.4,10.0,22.0,99784,74.28,3.259,9.827
2020-08-30 03:00:00,1,3.3,12.0,21.6,99793,75.93,2.309,9.53
2020-08-30 04:00:00,1,3.5,21.0,21.7,99804,76.57,2.242,10.88524495050223
2020-08-30 05:00:00,1,3.3,25.0,21.8,99746,77.2,1.813,14.363733333333334
2020-08-30 06:00:00,1,3.1,29.0,21.9,99685,77.83,1.44,16.773333333333333
2020-08-30 07:00:00,1,2.6,31.0,22.5,99631,74.62,0.984,18.29546666666667
2020-08-30 08:00:00,1,2.4,35.0,23.1,99573,71.4,0.85,13.812609476549335
2020-08-30 09:00:00,1,2.4,34.0,23.7,99594,68.19,1.248,17.003733333333333
2020-08-30 10:00:00,1,2.7,23.0,24.9,99590,67.01,2.242,19.963733333333334
2020-08-30 11:00:00,1,3.2,17.0,26.1,99586,65.83,4.043,16.098133333333333
2020-08-30 12:00:00,1,3.6,11.0,27.3,99583,64.65,7.469,19.31493969539572
2020-08-30 13:00:00,1,4.1,6.0,28.3,99549,62.61,11.067,18.811
2020-08-30 14:00:00,1,4.6,1.0,29.3,99516,60.57,15.27,19.672
2020-08-30 15:00:00,1,5.0,355.0,30.3,99483,58.52,18.572,16.366
2020-08-30 16:00:00,1,5.3,355.0,29.5,99473,60.42,20.617,24.095
2020-08-30 17:00:00,1,5.7,0.0,28.6,99562,62.31,24.196,28.598000000000003
2020-08-30 18:00:00,1,5.9,3.0,27.9,99643,64.21,27.468,33.282
2020-08-30 19:00:00,1,6.0,8.0,26.7,99749,69.51,27.962,36.233
2020-08-30 20:00:00,1,6.2,14.0,25.6,99852,74.81,28.005,41.421
2020-08-30 21:00:00,1,6.3,19.0,24.5,99871,80.1,27.736,45.125
2020-08-30 22:00:00,1,5.9,19.0,23.8,99877,82.17,23.493,35.146
2020-08-30 23:00:00,1,5.3,20.0,23.2,99883,84.24,17.5,26.024
2020-08-31 00:00:00,1,5.2,15.0,22.7,99842,84.23,16.463,18.016
2020-08-31 01:00:00,1,5.2,16.0,22.4,99843,84.51,14.06,20.506
2020-08-31 02:00:00,1,5.0,17.0,22.0,99844,84.8,11.059,22.321
2020-08-31 03:00:00,1,4.6,18.0,21.7,99844,85.09,8.841,24.995
2020-08-31 04:00:00,1,4.3,20.0,21.8,99841,86.0,7.216,17.213
2020-08-31 05:00:00,1,4.1,23.0,21.9,99767,86.91,5.906,14.493
2020-08-31 06:00:00,1,3.7,26.0,22.0,99690,87.82,4.915,9.933666707896736
2020-08-31 07:00:00,1,3.4,28.0,22.4,99620,85.1,3.837,8.803387407203738
2020-08-31 08:00:00,1,3.2,28.0,22.7,99546,82.38,3.231,9.489349440319184
2020-08-31 09:00:00,1,3.5,29.0,23.1,99552,79.65,4.417,7.197305994162988
2020-08-31 10:00:00,1,3.6,27.0,24.2,99534,75.16,6.106,6.489704061305432
2020-08-31 11:00:00,1,3.7,19.0,25.3,99517,70.66,7.793,8.05242053789731
2020-08-31 12:00:00,1,4.1,10.0,26.4,99499,66.16,11.103,16.207295668417157
2020-08-31 13:00:00,1,4.6,6.0,27.3,99452,64.04,16.023,20.523719165085392
2020-08-31 14:00:00,1,5.1,2.0,28.2,99404,61.93,20.572,23.830774529173997
2020-08-31 15:00:00,1,5.5,358.0,29.1,99357,59.81,24.195,18.70703602929092
2020-08-31 16:00:00,1,5.8,360.0,28.4,99328,60.06,26.261,13.176267228911463
2020-08-31 17:00:00,1,6.2,3.0,27.6,99398,60.3,28.442,18.785
2020-08-31 18:00:00,1,6.6,5.0,26.9,99461,60.55,33.579,27.336
2020-08-31 19:00:00,1,6.5,8.0,25.9,99548,65.29,32.827,32.018
2020-08-31 20:00:00,1,6.4,17.0,24.9,99630,70.02,31.718,37.576
2020-08-31 21:00:00,1,6.2,24.0,24.0,99629,74.75,30.047,31.338
2020-08-31 22:00:00,1,5.3,28.0,23.4,99609,76.17,23.13,25.643
2020-08-31 23:00:00,1,4.6,30.0,22.8,99588,77.59,15.533,30.022
2020-09-01 00:00:00,1,5.1,23.0,22.1,99508,79.33,16.693,30.727
2020-09-01 01:00:00,1,4.3,23.0,21.7,99480,78.94,10.01,24.398
2020-09-01 02:00:00,1,3.2,29.0,21.4,99451,78.55,5.094,23.797
2020-09-01 03:00:00,1,2.8,31.0,21.1,99422,78.16,2.926,12.175
2020-09-01 04:00:00,1,2.3,33.0,21.3,99401,78.48,2.142,3.637
2020-09-01 05:00:00,1,2.5,15.0,21.3,99311,78.81,2.038,2.299
2020-09-01 06:00:00,1,2.4,19.0,21.4,99218,79.13,1.568,0.441
2020-09-01 07:00:00,1,2.3,27.0,21.9,99139,76.73,1.05,2.364
2020-09-01 08:00:00,1,2.3,57.0,22.4,99056,74.32,0.897,4.165
2020-09-01 09:00:00,1,2.1,65.0,23.0,99050,71.92,0.716,5.323
2020-09-01 10:00:00,1,2.0,20.0,24.1,99029,67.88,0.7,4.841
2020-09-01 11:00:00,1,2.8,19.0,25.1,99008,63.85,2.184,8.198
2020-09-01 12:00:00,1,3.3,15.0,26.2,98986,59.82,4.788,11.558
2020-09-01 13:00:00,1,3.7,6.0,27.2,98940,57.22,8.435,6.791
2020-09-01 14:00:00,1,4.0,352.0,28.2,98894,54.62,11.507,3.249
2020-09-01 15:00:00,1,4.4,343.0,29.2,98847,52.03,13.428,7.084
2020-09-01 16:00:00,1,4.6,346.0,28.6,98840,52.74,12.34,9.51
2020-09-01 17:00:00,1,4.7,348.0,27.9,98926,53.45,13.179,9.404
2020-09-01 18:00:00,1,4.8,355.0,27.4,99006,54.16,12.61,11.137
2020-09-01 19:00:00,1,4.8,3.0,26.4,99116,59.01,12.57,9.159
2020-09-01 20:00:00,1,4.6,10.0,25.4,99222,63.86,11.051,6.226
2020-09-01 21:00:00,1,4.1,20.0,24.4,99247,68.71,8.815,5.47
2020-09-01 22:00:00,1,3.4,20.0,23.8,99264,68.98,4.748,2.545
2020-09-01 23:00:00,1,2.9,16.0,23.1,99281,69.25,2.831,0.192
2020-09-02 00:00:00,1,2.5,357.0,22.4,99317,72.05,0.689,0.0
2020-09-02 01:00:00,1,2.2,358.0,22.0,99334,71.45,0.463,0.0
2020-09-02 02:00:00,1,1.9,0.0,21.7,99352,70.86,0.227,0.0
2020-09-02 03:00:00,1,1.5,22.0,21.4,99370,70.27,0.139,0.0
2020-09-02 04:00:00,1,1.2,4.0,21.5,99411,70.88,0.123,0.0
2020-09-02 05:00:00,1,1.2,329.0,21.6,99383,71.49,0.0,0.0
2020-09-02 06:00:00,1,1.2,313.0,21.8,99352,72.1,0.0,0.0
2020-09-02 07:00:00,1,1.0,324.0,22.6,99337,68.31,0.055,0.002
2020-09-02 08:00:00,1,1.2,340.0,23.4,99319,64.52,0.041,0.453
2020-09-02 09:00:00,1,1.1,358.0,24.3,99378,60.74,0.0,0.007
2020-09-02 10:00:00,1,1.6,0.0,25.3,99411,58.89,0.47,1.377
2020-09-02 11:00:00,1,2.3,14.0,26.4,99444,57.04,2.071,6.848999999999999
2020-09-02 12:00:00,1,3.2,16.0,27.5,99477,55.19,5.779,7.962
2020-09-02 13:00:00,1,3.5,13.0,28.5,99474,54.06,7.758,9.242
2020-09-02 14:00:00,1,3.9,10.0,29.5,99472,52.92,9.975,10.105
2020-09-02 15:00:00,1,4.3,8.0,30.4,99469,51.78,12.742,13.061
2020-09-02 16:00:00,1,4.8,9.0,29.8,99476,52.62,15.135,13.936000000000002
2020-09-02 17:00:00,1,5.3,13.0,29.1,99579,53.46,15.818,15.387
2020-09-02 18:00:00,1,5.6,16.0,28.6,99676,54.3,19.043,16.049
2020-09-02 19:00:00,1,5.6,19.0,27.2,99817,59.97,19.874,15.389
2020-09-02 20:00:00,1,5.6,22.0,25.9,99956,65.63,19.482,16.367
2020-09-02 21:00:00,1,5.0,25.0,24.5,100012,71.3,16.055,15.634
2020-09-02 22:00:00,1,3.8,24.0,23.9,100039,72.73,9.156,16.975
2020-09-02 23:00:00,1,3.2,21.0,23.3,100067,74.15,5.557,19.041
2020-09-03 00:00:00,1,3.6,11.0,22.7,100026,77.15,4.137,12.997
2020-09-03 01:00:00,1,3.1,13.0,22.3,100030,77.21,2.35,1.98
2020-09-03 02:00:00,1,2.8,15.0,22.0,100034,77.27,1.632,0.087
2020-09-03 03:00:00,1,2.5,28.0,21.7,100038,77.33,0.682,0.0
2020-09-03 04:00:00,1,2.6,31.0,21.8,100048,77.03,0.721,0.0
2020-09-03 05:00:00,1,2.1,27.0,21.9,99987,76.72,0.502,0.3021243115656963
2020-09-03 06:00:00,1,1.9,36.0,22.0,99923,76.42,0.557,1.4808510638297872
2020-09-03 07:00:00,1,1.9,74.0,22.7,99871,73.1,0.447,0.9602027883396704
2020-09-03 08:00:00,1,1.9,69.0,23.4,99816,69.79,0.352,0.947
2020-09-03 09:00:00,1,1.7,86.0,24.0,99840,66.47,0.149,1.397
2020-09-03 10:00:00,1,1.6,23.0,25.2,99848,65.26,0.19,2.845
2020-09-03 11:00:00,1,2.3,20.0,26.4,99855,64.04,1.082,5.395
2020-09-03 12:00:00,1,2.9,10.0,27.6,99863,62.83,3.546,6.892000000000001
2020-09-03 13:00:00,1,3.3,5.0,28.5,99835,61.36,6.3,7.216
2020-09-03 14:00:00,1,3.9,358.0,29.4,99808,59.89,9.055,9.365
2020-09-03 15:00:00,1,4.2,351.0,30.3,99781,58.42,12.515,11.863
2020-09-03 16:00:00,1,4.5,355.0,29.6,99770,59.45,12.669,9.488
2020-09-03 17:00:00,1,4.7,360.0,28.8,99857,60.48,13.571,13.008
2020-09-03 18:00:00,1,4.7,2.0,28.1,99938,61.5,13.536,16.492
2020-09-03 19:00:00,1,4.8,9.0,27.0,100053,66.71,14.598,13.061
2020-09-03 20:00:00,1,4.7,14.0,26.0,100165,71.91,13.798,10.298
2020-09-03 21:00:00,1,4.8,19.0,24.9,100193,77.12,13.666,9.906
2020-09-03 22:00:00,1,4.3,17.0,24.3,100204,78.65,10.366,11.99
2020-09-03 23:00:00,1,3.9,13.0,23.7,100214,80.18,7.418,5.348
2020-09-04 00:00:00,1,3.6,11.0,23.0,100156,82.43,4.958,0.4269999999999999
2020-09-04 01:00:00,1,3.3,11.0,22.7,100135,82.77,3.419,0.268
2020-09-04 02:00:00,1,3.2,16.0,22.3,100114,83.11,2.638,3.331
2020-09-04 03:00:00,1,3.0,16.0,22.0,100093,83.44,2.047,8.088
2020-09-04 04:00:00,1,3.4,14.0,22.0,100092,84.29,2.592,11.808
2020-09-04 05:00:00,1,3.9,17.0,22.0,100022,85.13,5.032,18.246
2020-09-04 06:00:00,1,4.8,15.0,22.0,99951,85.97,8.749,13.084803731053244
2020-09-04 07:00:00,1,5.1,16.0,22.4,99907,85.06,11.877,19.151
2020-09-04 08:00:00,1,5.5,16.0,22.9,99861,84.14,16.304,27.835
2020-09-04 09:00:00,1,5.4,18.0,23.3,99890,83.22,20.104,22.404
2020-09-04 10:00:00,1,5.6,16.0,24.1,99909,80.13,25.376,16.908
2020-09-04 11:00:00,1,6.0,14.0,24.8,99927,77.04,26.053,30.867
2020-09-04 12:00:00,1,6.2,14.0,25.5,99946,73.95,28.191,48.004
2020-09-04 13:00:00,1,6.9,8.0,26.1,99939,71.19,40.84,49.641
2020-09-04 14:00:00,1,7.6,5.0,26.6,99932,68.44,47.843,49.776
2020-09-04 15:00:00,1,8.1,2.0,27.2,99924,65.69,49.975,49.848
2020-09-04 16:00:00,1,8.8,6.0,26.5,99945,67.41,49.98,49.825
2020-09-04 17:00:00,1,9.4,12.0,25.8,100063,69.13,49.984,49.876
2020-09-04 18:00:00,1,10.2,17.0,25.1,100177,70.85,49.991,49.864
2020-09-04 19:00:00,1,10.2,19.0,24.2,100301,72.85,49.991,49.867
2020-09-04 20:00:00,1,9.7,22.0,23.4,100423,74.85,49.974,49.0
2020-09-04 21:00:00,1,9.5,25.0,22.5,100458,76.85,49.914,42.436
2020-09-04 22:00:00,1,9.1,24.0,22.2,100468,78.27,48.171,21.986
2020-09-04 23:00:00,1,9.4,23.0,22.0,100478,79.69,47.598,19.648
2020-09-05 00:00:00,1,6.9,13.0,21.1,100429,79.26,35.626,24.979
2020-09-05 01:00:00,1,7.0,11.0,20.8,100417,80.93,35.931,45.557
2020-09-05 02:00:00,1,7.4,7.0,20.5,100405,82.59,40.406,43.932
2020-09-05 03:00:00,1,7.3,4.0,20.3,100393,84.25,43.208,40.625
2020-09-05 04:00:00,1,7.7,7.0,20.3,100387,83.47,44.418,36.831
2020-09-05 05:00:00,1,7.4,7.0,20.3,100310,82.69,41.218,40.201
2020-09-05 06:00:00,1,7.3,10.0,20.3,100230,81.92,41.14,32.226
2020-09-05 07:00:00,1,7.3,12.0,20.5,100153,79.03,42.357,39.961
2020-09-05 08:00:00,1,8.1,13.0,20.6,100074,76.15,47.785,42.378
2020-09-05 09:00:00,1,7.9,11.0,20.9,100073,73.26,47.434,44.512
2020-09-05 10:00:00,1,8.2,11.0,21.4,100062,70.02,48.072,36.548
2020-09-05 11:00:00,1,8.4,13.0,21.9,100050,66.77,48.713,26.882
2020-09-05 12:00:00,1,8.2,15.0,22.5,100038,63.53,48.887,35.545
2020-09-05 13:00:00,1,8.3,15.0,23.1,100009,61.8,48.805,44.815
2020-09-05 14:00:00,1,8.4,15.0,23.6,99981,60.07,49.702,48.423
2020-09-05 15:00:00,1,8.6,15.0,24.2,99952,58.33,49.979,47.944
2020-09-05 16:00:00,1,8.4,19.0,23.9,99927,58.13,48.956,40.227
2020-09-05 17:00:00,1,8.4,24.0,23.6,100000,57.92,47.714,38.454
2020-09-05 18:00:00,1,8.2,27.0,23.3,100067,57.72,46.604,39.289
2020-09-05 19:00:00,1,7.7,29.0,22.8,100171,60.28,38.067,38.749
2020-09-05 20:00:00,1,7.5,34.0,22.2,100273,62.84,32.283,32.458
2020-09-05 21:00:00,1,7.1,39.0,21.6,100290,65.41,27.38,18.528
2020-09-05 22:00:00,1,6.2,44.0,21.3,100272,67.37,22.136,25.804
2020-09-05 23:00:00,1,5.5,48.0,21.0,100253,69.34,16.615,21.187
2020-09-06 00:00:00,1,5.5,48.0,20.6,100144,68.4,13.82,7.901269195708576
2020-09-06 01:00:00,1,5.0,52.0,20.4,100125,67.94,10.263,4.219
2020-09-06 02:00:00,1,4.4,57.0,20.1,100105,67.48,7.277,11.054
2020-09-06 03:00:00,1,3.8,59.0,19.8,100085,67.02,4.55,9.499
